t,torque_offset_nm,gen_tq_meas_nm,gen_speed_rpm,rot_speed_rpm
51.4,-1016531.776943005,10135970.0,0.5943866,0.5943866
51.41,-1022601.4041470813,10129980.0,0.5944075,0.5944075
51.42,-1028449.9816089012,10124240.0,0.5944276,0.5944276
51.43,-1034076.2450757977,10118710.0,0.5944471,0.5944471
51.44,-1039478.9783514299,10113420.0,0.594466,0.594466
51.45,-1044657.0135586733,10108370.0,0.5944841,0.5944841
51.46,-1049609.2313920422,10103550.0,0.5945015,0.5945015
51.47,-1054334.5613596854,10098960.0,0.5945182,0.5945182
51.48,-1058831.9820147639,10094610.0,0.5945343,0.5945343
51.49,-1063100.5211762597,10090490.0,0.5945496,0.5945496
51.5,-1067139.2561391166,10086620.0,0.5945642,0.5945642
51.51,-1070947.3138737096,10082980.0,0.5945781,0.5945781
51.52,-1074523.8712145556,10079580.0,0.5945913,0.5945913
51.53,-1077868.155038247,10076420.0,0.5946037,0.5946037
51.54,-1080979.4424305845,10073500.0,0.5946154,0.5946154
51.55,-1083857.0608428377,10070820.0,0.5946264,0.5946264
51.56,-1086500.3882371287,10068390.0,0.5946367,0.5946367
51.57,-1088908.8532208903,10066200.0,0.5946462,0.5946462
51.58,-1091081.9351703872,10064240.0,0.5946549,0.5946549
51.59,-1093019.1643432523,10062540.0,0.5946629,0.5946629
51.6,-1094720.1219800266,10061070.0,0.5946702,0.5946702
51.61,-1096184.4403946842,10059850.0,0.5946767,0.5946767
51.62,-1097411.8030541097,10058880.0,0.5946825,0.5946825
51.63,-1098401.9446465229,10058150.0,0.5946874,0.5946874
51.64,-1099154.6511388272,10057660.0,0.5946916,0.5946916
51.65,-1099669.75982288,10057420.0,0.5946951,0.5946951
51.66,-1099947.1593506609,10057420.0,0.5946977,0.5946977
51.67,-1099986.7897583423,10057660.0,0.5946996,0.5946996
51.68,-1099788.6424792516,10058150.0,0.5947008,0.5947008
51.69,-1099352.7603457232,10058890.0,0.5947011,0.5947011
51.7,-1098679.237579838,10059860.0,0.5947006,0.5947006
51.71,-1097768.2197730597,10061090.0,0.5946994,0.5946994
51.72,-1096619.903854759,10062550.0,0.5946974,0.5946974
51.73,-1095234.5380496471,10064260.0,0.5946945,0.5946945
51.74,-1093612.4218241144,10066210.0,0.5946909,0.5946909
51.75,-1091753.905821506,10068410.0,0.5946864,0.5946864
51.76,-1089659.3917863145,10070840.0,0.5946812,0.5946812
51.77,-1087329.3324773419,10073520.0,0.5946752,0.5946752
51.78,-1084764.2315698317,10076440.0,0.5946683,0.5946683
51.79,-1081964.643546588,10079590.0,0.5946607,0.5946607
51.8,-1078931.1735781182,10082990.0,0.5946522,0.5946522
51.81,-1075664.477391816,10086620.0,0.594643,0.594643
51.82,-1072165.261130221,10090500.0,0.5946329,0.5946329
51.83,-1068434.2811983689,10094600.0,0.594622,0.594622
51.84,-1064472.3441002865,10098950.0,0.5946102,0.5946102
51.85,-1060280.3062646613,10103530.0,0.5945977,0.5945977
51.86,-1055859.0738597002,10108340.0,0.5945843,0.5945843
51.87,-1051209.6025972576,10113390.0,0.5945701,0.5945701
51.88,-1046332.8975262383,10118670.0,0.5945551,0.5945551
51.89,-1041230.0128153535,10124180.0,0.5945392,0.5945392
51.9,-1035902.0515252313,10129920.0,0.5945225,0.5945225
51.91,-1030350.165369986,10135880.0,0.594505,0.594505
51.92,-1024575.5544682491,10142080.0,0.5944867,0.5944867
51.93,-1018579.4670837731,10148490.0,0.5944675,0.5944675
51.94,-1012363.1993555558,10155140.0,0.5944474,0.5944474
51.95,-1005928.0950176956,10162000.0,0.5944266,0.5944266
51.96,-999275.5451089317,10169080.0,0.5944049,0.5944049
51.97,-992406.9876719174,10176390.0,0.5943824,0.5943824
51.98,-985323.9074423949,10183910.0,0.594359,0.594359
51.99,-978027.8355282216,10191650.0,0.5943348,0.5943348
52.0,-970520.3490784481,10199600.0,0.5943099,0.5943099
52.01,-962803.0709423404,10207770.0,0.5942841,0.5942841
52.02,-954877.669318604,10216140.0,0.5942574,0.5942574
52.03,-946745.8573947891,10224730.0,0.5942299,0.5942299
52.04,-938409.3929769367,10233520.0,0.5942017,0.5942017
52.05,-929870.07810962,10242520.0,0.5941726,0.5941726
52.06,-921129.7586863991,10251720.0,0.5941427,0.5941427
52.07,-912190.3240508211,10261120.0,0.594112,0.594112
52.08,-903053.7065879874,10270720.0,0.5940806,0.5940806
52.09,-893721.8813068528,10280520.0,0.5940483,0.5940483
52.1,-884196.8654133143,10290510.0,0.5940152,0.5940152
52.11,-874480.7178741357,10300700.0,0.5939814,0.5939814
52.12,-864575.5389718908,10311070.0,0.5939469,0.5939469
52.13,-854483.469850949,10321630.0,0.5939115,0.5939115
52.14,-844206.6920546553,10332380.0,0.5938755,0.5938755
52.15,-833747.4270537306,10343310.0,0.5938387,0.5938387
52.16,-823107.935766088,10354430.0,0.5938011,0.5938011
52.17,-812290.5180680883,10365720.0,0.5937629,0.5937629
52.18,-801297.5122974374,10377180.0,0.593724,0.593724
52.19,-790131.294747636,10388820.0,0.5936844,0.5936844
52.2,-778794.2791543739,10400640.0,0.5936441,0.5936441
52.21,-767288.9161737787,10412620.0,0.5936031,0.5936031
52.22,-755617.6928526121,10424760.0,0.5935615,0.5935615
52.23,-743783.132090708,10437070.0,0.5935193,0.5935193
52.24,-731787.7920955674,10449540.0,0.5934765,0.5934765
52.25,-719634.2658294463,10462160.0,0.593433,0.593433
52.26,-707325.1804487576,10474940.0,0.593389,0.593389
52.27,-694863.1967362206,10487880.0,0.5933444,0.5933444
52.28,-682251.0085257071,10500960.0,0.5932993,0.5932993
52.29,-669491.3421198957,10514190.0,0.5932536,0.5932536
52.3,-656586.9557009666,10527560.0,0.5932074,0.5932074
52.31,-643540.6387343694,10541070.0,0.5931607,0.5931607
52.32,-630355.2113658657,10554720.0,0.5931135,0.5931135
52.33,-617033.5238118774,10568500.0,0.5930659,0.5930659
52.34,-603578.45574339,10582420.0,0.5930178,0.5930178
52.35,-589992.915663492,10596460.0,0.5929693,0.5929693
52.36,-576279.840278621,10610630.0,0.5929204,0.5929204
52.37,-562442.1938637787,10624920.0,0.592871,0.592871
52.38,-548482.967621749,10639330.0,0.5928213,0.5928213
52.39,-534405.1790365332,10653860.0,0.5927712,0.5927712
52.4,-520211.8712210381,10668490.0,0.5927208,0.5927208
52.41,-505906.11225929117,10683240.0,0.5926701,0.5926701
52.42,-491490.9945432169,10698100.0,0.592619,0.592619
52.43,-476969.63410420064,10713050.0,0.5925676,0.5925676
52.44,-462345.1699394727,10728110.0,0.5925159,0.5925159
52.45,-447620.76333358296,10743260.0,0.592464,0.592464
52.46,-432799.5971750951,10758510.0,0.5924118,0.5924118
52.47,-417884.87526848156,10773850.0,0.5923594,0.5923594
52.48,-402879.8216416043,10789270.0,0.5923067,0.5923067
52.49,-387787.6798488099,10804770.0,0.5922539,0.5922539
52.5,-372611.71226981917,10820360.0,0.5922008,0.5922008
52.51,-357355.1994044372,10836020.0,0.5921475,0.5921475
52.52,-342021.439163478,10851760.0,0.592094,0.592094
52.53,-326613.7461558894,10867560.0,0.5920404,0.5920404
52.54,-311135.4509722093,10883430.0,0.5919867,0.5919867
52.55,-295589.89946464077,10899360.0,0.5919327,0.5919327
52.56,-279980.4520237842,10915350.0,0.5918787,0.5918787
52.57,-264310.4828522713,10931400.0,0.5918245,0.5918245
52.58,-248583.37923533836,10947500.0,0.5917702,0.5917702
52.59,-232802.54080863929,10963640.0,0.5917159,0.5917159
52.6,-216971.37882338918,10979840.0,0.5916614,0.5916614
52.61,-201093.31540892858,10996070.0,0.5916069,0.5916069
52.62,-185171.78283301223,11012340.0,0.5915523,0.5915523
52.63,-169210.22275986048,11028650.0,0.5914976,0.5914976
52.64,-153212.0855062261,11044980.0,0.5914429,0.5914429
52.65,-137180.82929551302,11061350.0,0.5913882,0.5913882
52.66,-121119.91951026331,11077730.0,0.5913334,0.5913334
52.67,-105032.82794305055,11094140.0,0.5912786,0.5912786
52.68,-88923.03204603365,11110560.0,0.5912237,0.5912237
52.69,-72794.01417920992,11127000.0,0.5911689,0.5911689
52.7,-56649.26085766918,11143450.0,0.5911141,0.5911141
52.71,-40492.26199798894,11159900.0,0.5910593,0.5910593
52.72,-24326.51016375384,11176350.0,0.5910046,0.5910046
52.73,-8155.4998106197645,11192800.0,0.5909498,0.5909498
52.74,8017.273469046418,11209250.0,0.5908951,0.5908951
52.75,24188.31370175728,11225690.0,0.5908404,0.5908404
52.76,40354.125288694886,11242120.0,0.5907858,0.5907858
52.77,56511.2137612791,11258530.0,0.5907313,0.5907313
52.78,72656.08653653083,11274920.0,0.5906768,0.5906768
52.79,88785.25367208998,11291290.0,0.5906224,0.5906224
52.8,104895.22862058453,11307630.0,0.5905681,0.5905681
52.81,120982.5289833127,11323940.0,0.5905138,0.5905138
52.82,137043.67726298142,11340220.0,0.5904597,0.5904597
52.83,153075.2016154633,11356460.0,0.5904057,0.5904057
52.84,169073.63660026126,11372660.0,0.5903518,0.5903518
52.85,185035.5239295894,11388820.0,0.590298,0.590298
52.86,200957.41321597714,11404930.0,0.5902444,0.5902444
52.87,216835.8627180883,11420990.0,0.5901909,0.5901909
52.88,232667.44008471753,11436990.0,0.5901375,0.5901375
52.89,248448.72309671083,11452940.0,0.5900843,0.5900843
52.9,264176.30040677264,11468820.0,0.5900313,0.5900313
52.91,279846.77227684594,11484640.0,0.5899784,0.5899784
52.92,295456.751313029,11500390.0,0.5899257,0.5899257
52.93,311002.8631977782,11516070.0,0.5898732,0.5898732
52.94,326481.74741935986,11531670.0,0.5898209,0.5898209
52.95,341890.0579982569,11547190.0,0.5897688,0.5897688
52.96,357224.4642103974,11562630.0,0.5897169,0.5897169
52.97,372481.6513072201,11577990.0,0.5896651,0.5896651
52.98,387658.3212321738,11593260.0,0.5896137,0.5896137
52.99,402751.1933336239,11608430.0,0.5895624,0.5895624
53.0,417757.005073983,11623510.0,0.5895114,0.5895114
53.01,432672.5127350348,11638490.0,0.5894607,0.5894607
53.02,447494.4921190583,11653370.0,0.5894101,0.5894101
53.03,462219.7392457694,11668140.0,0.5893599,0.5893599
53.04,476845.07104494964,11682810.0,0.5893099,0.5893099
53.05,491367.3260444835,11697360.0,0.5892602,0.5892602
53.06,505783.3650537688,11711800.0,0.5892108,0.5892108
53.07,520090.07184226956,11726120.0,0.5891617,0.5891617
53.08,534284.3538131751,11740320.0,0.5891129,0.5891129
53.09,548363.1426718874,11754400.0,0.5890644,0.5890644
53.1,562323.395089256,11768340.0,0.5890161,0.5890161
53.11,576162.0933594776,11782160.0,0.5889683,0.5889683
53.12,589876.2460523883,11795850.0,0.5889208,0.5889208
53.13,603462.8886601173,11809390.0,0.5888736,0.5888736
53.14,616919.0842378805,11822800.0,0.5888268,0.5888268
53.15,630241.9240388823,11836070.0,0.5887803,0.5887803
53.16,643428.5281430559,11849190.0,0.5887342,0.5887342
53.17,656476.0460796112,11862160.0,0.5886885,0.5886885
53.18,669381.65744318,11874990.0,0.5886432,0.5886432
53.19,682142.5725035239,11887660.0,0.5885983,0.5885983
53.2,694756.0328085603,11900170.0,0.5885537,0.5885537
53.21,707219.3117805932,11912520.0,0.5885096,0.5885096
53.22,719529.7153057985,11924720.0,0.588466,0.588466
53.23,731684.5823165089,11936740.0,0.5884227,0.5884227
53.24,743681.285366491,11948610.0,0.5883799,0.5883799
53.25,755517.2311988507,11960300.0,0.5883375,0.5883375
53.26,767189.861306673,11971820.0,0.5882956,0.5882956
53.27,778696.6524860385,11983160.0,0.5882542,0.5882542
53.28,790035.1173814384,11994330.0,0.5882131,0.5882131
53.29,801202.8050234851,12005320.0,0.5881726,0.5881726
53.3,812197.301358702,12016120.0,0.5881326,0.5881326
53.31,823016.2297713659,12026750.0,0.588093,0.588093
53.32,833657.2515972247,12037180.0,0.5880539,0.5880539
53.33,844118.0666290646,12047430.0,0.5880153,0.5880153
53.34,854396.4136139163,12057480.0,0.5879772,0.5879772
53.35,864490.0707418419,12067340.0,0.5879396,0.5879396
53.36,874396.8561262412,12077010.0,0.5879024,0.5879024
53.37,884114.6282754759,12086480.0,0.5878658,0.5878658
53.38,893641.2865557944,12095750.0,0.5878298,0.5878298
53.39,902974.7716453939,12104820.0,0.5877942,0.5877942
53.4,912113.0659796004,12113680.0,0.5877591,0.5877591
53.41,921054.1941869748,12122340.0,0.5877247,0.5877247
53.42,929796.2235163265,12130790.0,0.5876907,0.5876907
53.43,938337.2642544876,12139030.0,0.5876573,0.5876573
53.44,946675.4701348271,12147060.0,0.5876244,0.5876244
53.45,954809.0387363377,12154880.0,0.5875921,0.5875921
53.46,962736.2118732241,12162480.0,0.5875603,0.5875603
53.47,970455.2759750221,12169860.0,0.5875291,0.5875291
53.48,977964.5624569566,12177030.0,0.5874984,0.5874984
53.49,985262.4480806594,12183980.0,0.5874683,0.5874683
53.5,992347.3553050241,12190710.0,0.5874388,0.5874388
53.51,999217.7526272525,12197210.0,0.5874099,0.5874099
53.52,1005872.1549139018,12203500.0,0.5873815,0.5873815
53.53,1012309.1237218786,12209550.0,0.5873538,0.5873538
53.54,1018527.2676094311,12215380.0,0.5873266,0.5873266
53.55,1024525.242436899,12220980.0,0.5873,0.5873
53.56,1030301.751657276,12226350.0,0.587274,0.587274
53.57,1035855.546596475,12231490.0,0.5872486,0.5872486
53.58,1041185.4267232481,12236400.0,0.5872238,0.5872238
53.59,1046290.2399087029,12241080.0,0.5871996,0.5871996
53.6,1051168.8826753313,12245520.0,0.587176,0.587176
53.61,1055820.300435572,12249730.0,0.587153,0.587153
53.62,1060243.4877197542,12253710.0,0.5871306,0.5871306
53.63,1064437.4883934539,12257440.0,0.5871089,0.5871089
53.64,1068401.3958641577,12260940.0,0.5870878,0.5870878
53.65,1072134.3532772632,12264200.0,0.5870672,0.5870672
53.66,1075635.5537012771,12267230.0,0.5870473,0.5870473
53.67,1078904.2403022682,12270010.0,0.587028,0.587028
53.68,1081939.706507433,12272550.0,0.5870094,0.5870094
53.69,1084741.296157865,12274860.0,0.5869914,0.5869914
53.7,1087308.4036503793,12276920.0,0.586974,0.586974
53.71,1089640.474068414,12278740.0,0.5869572,0.5869572
53.72,1091737.003302001,12280310.0,0.5869411,0.5869411
53.73,1093597.5381567227,12281650.0,0.5869256,0.5869256
53.74,1095221.6764516828,12282740.0,0.5869107,0.5869107
53.75,1096609.0671064404,12283590.0,0.5868965,0.5868965
53.76,1097759.4102169024,12284200.0,0.5868829,0.5868829
53.77,1098672.457120153,12284560.0,0.58687,0.58687
53.78,1099348.0104482006,12284680.0,0.5868577,0.5868577
53.79,1099785.92417065,12284550.0,0.5868461,0.5868461
53.8,1099986.1036262624,12284180.0,0.5868351,0.5868351
53.81,1099948.5055434199,12283570.0,0.5868248,0.5868248
53.82,1099673.1380494793,12282710.0,0.5868151,0.5868151
53.83,1099160.0606690156,12281610.0,0.586806,0.586806
53.84,1098409.3843109529,12280270.0,0.5867976,0.5867976
53.85,1097421.271244594,12278690.0,0.5867898,0.5867898
53.86,1096195.9350645393,12276860.0,0.5867828,0.5867828
53.87,1094733.6406445173,12274790.0,0.5867763,0.5867763
53.88,1093034.7040801262,12272480.0,0.5867705,0.5867705
53.89,1091099.492620513,12269930.0,0.5867653,0.5867653
53.9,1088928.4245889767,12267130.0,0.5867608,0.5867608
53.91,1086521.96929255,12264100.0,0.5867569,0.5867569
53.92,1083880.6469205406,12260820.0,0.5867537,0.5867537
53.93,1081005.0284321061,12257310.0,0.5867512,0.5867512
53.94,1077895.7354328115,12253560.0,0.5867493,0.5867493
53.95,1074553.4400402678,12249570.0,0.5867479,0.5867479
53.96,1070978.864738855,12245350.0,0.5867473,0.5867473
53.97,1067172.782223528,12240890.0,0.5867473,0.5867473
53.98,1063136.0152328003,12236200.0,0.5867481,0.5867481
53.99,1058869.4363708943,12231270.0,0.5867494,0.5867494
54.0,1054373.967919115,12226100.0,0.5867513,0.5867513
54.01,1049650.5816364863,12220710.0,0.5867539,0.5867539
54.02,1044700.2985496876,12215090.0,0.5867571,0.5867571
54.03,1039524.1887323619,12209240.0,0.586761,0.586761
54.04,1034123.371073777,12203150.0,0.5867655,0.5867655
54.05,1028499.0130369801,12196850.0,0.5867707,0.5867707
54.06,1022652.3304064297,12190310.0,0.5867764,0.5867764
54.07,1016584.5870251866,12183560.0,0.5867828,0.5867828
54.08,1010297.0945217165,12176580.0,0.5867898,0.5867898
54.09,1003791.212026356,12169370.0,0.5867975,0.5867975
54.1,997068.3458775433,12161950.0,0.5868058,0.5868058
54.11,990129.9493177804,12154310.0,0.5868147,0.5868147
54.12,982977.5221795195,12146460.0,0.5868242,0.5868242
54.13,975612.6105609386,12138390.0,0.5868344,0.5868344
54.14,968036.8064917601,12130100.0,0.5868451,0.5868451
54.15,960251.7475890759,12121610.0,0.5868565,0.5868565
54.16,952259.1167033513,12112900.0,0.5868685,0.5868685
54.17,944060.6415546824,12103990.0,0.586881,0.586881
54.18,935658.0943593283,12094870.0,0.5868942,0.5868942
54.19,927053.2914465804,12085550.0,0.586908,0.586908
54.2,918248.0928661608,12076030.0,0.5869223,0.5869223
54.21,909244.4019861715,12066300.0,0.5869373,0.5869373
54.22,900044.1650816047,12056380.0,0.5869529,0.5869529
54.23,890649.3709136617,12046260.0,0.586969,0.586969
54.24,881062.0502998444,12035950.0,0.5869857,0.5869857
54.25,871284.2756749666,12025450.0,0.587003,0.587003
54.26,861318.1606431679,12014760.0,0.5870209,0.5870209
54.27,851165.8595210179,12003880.0,0.5870393,0.5870393
54.28,840829.5668718697,11992820.0,0.5870582,0.5870582
54.29,830311.5170314155,11981570.0,0.5870779,0.5870779
54.3,819613.9836247419,11970140.0,0.587098,0.587098
54.31,808739.279074845,11958540.0,0.5871187,0.5871187
54.32,797689.7541027659,11946760.0,0.5871399,0.5871399
54.33,786467.7972194513,11934820.0,0.5871617,0.5871617
54.34,775075.8342094296,11922700.0,0.587184,0.587184
54.35,763516.3276064892,11910410.0,0.5872068,0.5872068
54.36,751791.7761613005,11897960.0,0.5872302,0.5872302
54.37,739904.7143013196,11885340.0,0.5872541,0.5872541
54.38,727857.7115829125,11872570.0,0.5872785,0.5872785
54.39,715653.3721359576,11859640.0,0.5873035,0.5873035
54.4,703294.3341008666,11846560.0,0.5873289,0.5873289
54.41,690783.269058313,11833330.0,0.5873548,0.5873548
54.42,678122.8814517793,11819940.0,0.5873812,0.5873812
54.43,665315.908002955,11806420.0,0.5874082,0.5874082
54.44,652365.1171200935,11792750.0,0.5874355,0.5874355
54.45,639273.3082996191,11778940.0,0.5874634,0.5874634
54.46,626043.3115210128,11764990.0,0.5874918,0.5874918
54.47,612677.9866349979,11750910.0,0.5875207,0.5875207
54.48,599180.2227453925,11736700.0,0.5875499,0.5875499
54.49,585552.9375845769,11722360.0,0.5875797,0.5875797
54.5,571799.0768827843,11707900.0,0.5876098,0.5876098
54.51,557921.6137313391,11693320.0,0.5876405,0.5876405
54.52,543923.5479399684,11678620.0,0.5876716,0.5876716
54.53,529807.9053884044,11663800.0,0.587703,0.587703
54.54,515577.737372217,11648870.0,0.5877349,0.5877349
54.55,501236.11994328676,11633840.0,0.5877673,0.5877673
54.56,486786.1532448595,11618700.0,0.5878,0.5878
54.57,472230.9608414066,11603450.0,0.5878332,0.5878332
54.58,457573.68904342246,11588110.0,0.5878667,0.5878667
54.59,442817.5062272904,11572670.0,0.5879006,0.5879006
54.6,427965.60215045087,11557140.0,0.5879349,0.5879349
54.61,413021.1872618046,11541510.0,0.5879696,0.5879696
54.62,397987.4920077855,11525810.0,0.5880046,0.5880046
54.63,382867.76613402524,11510020.0,0.58804,0.58804
54.64,367665.2779829336,11494150.0,0.5880758,0.5880758
54.65,352383.313787127,11478210.0,0.5881118,0.5881118
54.66,337025.1769590617,11462190.0,0.5881482,0.5881482
54.67,321594.18737701443,11446110.0,0.588185,0.588185
54.68,306093.68066744396,11429960.0,0.588222,0.588222
54.69,290527.00748387387,11413750.0,0.5882594,0.5882594
54.7,274897.5327826453,11397480.0,0.5882971,0.5882971
54.71,259208.63509558063,11381150.0,0.588335,0.588335
54.72,243463.70579957464,11364780.0,0.5883732,0.5883732
54.73,227666.14838356126,11348350.0,0.5884117,0.5884117
54.74,211819.37771278617,11331880.0,0.5884506,0.5884506
54.75,195926.81929063532,11315370.0,0.5884896,0.5884896
54.76,179991.90851816424,11298830.0,0.5885288,0.5885288
54.77,164018.08995147177,11282250.0,0.5885683,0.5885683
54.78,148008.8165571727,11265640.0,0.5886081,0.5886081
54.79,131967.54896589738,11249000.0,0.588648,0.588648
54.8,115897.75472428928,11232340.0,0.5886881,0.5886881
54.81,99802.90754543051,11215660.0,0.5887284,0.5887284
54.82,83686.48655794945,11198970.0,0.588769,0.588769
54.83,67551.97555395812,11182260.0,0.5888096,0.5888096
54.84,51402.862235965564,11165540.0,0.5888505,0.5888505
54.85,35242.63746302412,11148820.0,0.5888915,0.5888915
54.86,19074.794496037317,11132100.0,0.5889326,0.5889326
54.87,2902.8282427045856,11115380.0,0.5889739,0.5889739
54.88,-13269.765497983692,11098660.0,0.5890154,0.5890154
54.89,-29439.49079133435,11081960.0,0.589057,0.589057
54.9,-45602.85232280342,11065270.0,0.5890987,0.5890987
54.91,-61756.35615340146,11048590.0,0.5891405,0.5891405
54.92,-77896.51047505159,11031930.0,0.5891824,0.5891824
54.93,-94019.8263653151,11015300.0,0.5892245,0.5892245
54.94,-110122.81854166495,10998690.0,0.5892665,0.5892665
